school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-2,141,2024-02-26,07:04,niluapp,266QK1,3415fcae-a04e-401a-9b3e-2b6cf4415298,4.0,2.0,3.0,4.0,4.0,68.89,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0
no-2,141,2024-02-26,07:04,niluapp,266QK1,5554860d-54bb-4bd4-9b98-9e25d2de6193,4.0,2.0,3.0,2.0,4.0,85.804,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0
no-2,141,2024-02-26,07:06,niluapp,266QK1,ac86f4e1-6119-4a55-a370-568a3e4770db,4.0,4.0,4.0,4.0,4.0,157.293,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
no-2,141,2024-02-26,07:05,niluapp,266QK1,a6405f01-8e5a-4616-8ef1-dcc430e521e6,3.0,3.0,1.0,3.0,2.0,72.324,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
no-2,141,2024-02-26,07:06,niluapp,266QK1,5cd5cdac-537c-4d1b-b2d2-20cfec96706e,3.0,3.0,3.0,2.0,3.0,41.3,0.0,1.0,1.0,1.0,0.0,4.0,,,,,,,,,0.0,1.0,1.0
no-2,141,2024-02-26,07:05,niluapp,266QK1,af2c6f46-6482-4961-93d1-ffa53c30e335,3.0,4.0,4.0,1.0,3.0,75.78,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0
no-2,141,2024-02-26,07:06,niluapp,266QK1,416737ec-f3cb-448f-a850-a111f062efff,4.0,1.0,1.0,2.0,2.0,35.686,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,
no-2,141,2024-02-26,07:05,niluapp,266QK1,ea613be1-b61f-4f9e-be71-38acc4def7ea,3.0,3.0,4.0,1.0,2.0,60.7,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0
no-2,141,2024-02-26,07:05,niluapp,266QK1,b2502c25-4537-423b-9363-26b784a7f7ba,4.0,4.0,4.0,4.0,4.0,77.518,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
no-2,141,2024-02-26,07:05,niluapp,266QK1,98a81333-dd98-431f-a0c0-e0825991df50,2.0,1.0,2.0,2.0,4.0,90.902,,,,,,,,,,,,,,,,,
no-2,141,2024-02-26,07:05,niluapp,266QK1,959b1b05-c276-45b6-bbeb-06c30941f10a,1.0,3.0,2.0,1.0,3.0,103.878,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,,
no-2,141,2024-02-26,07:06,niluapp,266QK1,bb939cef-5305-4377-be4d-0e86ea965de6,2.0,3.0,2.0,1.0,4.0,61.056,,,,,,2.0,1.0,1.0,0.0,0.0,,,,,,,
no-2,141,2024-02-26,07:06,niluapp,266QK1,2b187a04-a15a-4f23-bb5a-238c5a035414,4.0,3.0,2.0,2.0,2.0,47.587,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,
no-2,141,2024-02-26,07:06,niluapp,266QK1,fa1759f1-a43e-4c39-997a-1b2fe8af23ad,2.0,1.0,2.0,2.0,1.0,87.147,,,,,,,,,,,,,,,,,
no-2,141,2024-02-26,07:07,niluapp,266QK1,8783698d-503e-44b8-a513-e3d95102650c,2.0,3.0,2.0,2.0,4.0,31.321,,,,,,2.0,1.0,1.0,0.0,0.0,,,,,,,
no-2,141,2024-02-26,07:05,niluapp,266QK1,91ad6cfb-e597-4492-ba9c-c2269b731238,3.0,3.0,3.0,3.0,3.0,203.077,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no-2,141,2024-02-26,07:09,niluapp,266QK1,15eccfd3-ce7f-43f3-84d6-9cee8296bf44,4.0,4.0,4.0,1.0,4.0,71.078,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,1.0,1.0,0.0
no-2,141,2024-02-26,07:07,niluapp,266QK1,ec718ef8-17b9-4fce-9a9f-e005b619f81e,2.0,2.0,3.0,4.0,1.0,188.502,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
no-2,141,2024-02-26,11:41,niluapp,266QK1,8be4b9c3-111d-444b-bcf3-e22a81ab4436,1.0,1.0,1.0,1.0,1.0,7.025,,,,,,,,,,,,,,,,,
no-2,141,2024-02-26,11:42,niluapp,266QK1,92d06956-30ff-4ffc-955b-a860c853d08c,1.0,1.0,1.0,1.0,1.0,3.121,,,,,,,,,,,,,,,,,
no-2,141,2024-02-26,11:41,niluapp,266QK1,d77e1b7d-e6d2-4d3a-83d7-f5388c1fbccb,3.0,3.0,4.0,2.0,2.0,67.156,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0
no-2,141,2024-02-26,11:41,niluapp,266QK1,fda69521-2ab4-44ec-a52c-ef40474afb85,4.0,4.0,4.0,1.0,4.0,60.838,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0
