school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-1,11,2024-04-15,06:31,niluapp,1F2KLH,73dc63be-ec29-4091-a2d0-d10abb13d7d9,2.0,2.0,2.0,2.0,1.0,13.73,,,,,,,,,,,,,,,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,a6e39d62-79b9-4738-8e83-1220325d60eb,2.0,1.0,2.0,2.0,2.0,16.508,,,,,,,,,,,,,,,,,
no-1,11,2024-04-15,06:31,niluapp,1F2KLH,1b66c284-d62f-41ea-a479-cdd48f2b2e53,2.0,1.0,4.0,3.0,1.0,30.459,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,f2e62980-fc4c-46b5-8ac1-4492177b240d,1.0,1.0,1.0,1.0,1.0,6.959,,,,,,,,,,,,,,,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,df319fee-8b47-4091-9cae-9a27dd739011,2.0,2.0,2.0,2.0,2.0,37.056,,,,,,,,,,,,,,,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,2f2b4c88-b0b5-4869-abed-d136086d5e8b,4.0,4.0,1.0,1.0,2.0,32.89,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,0598f46c-5116-4393-ab5a-153e9210c592,4.0,4.0,4.0,4.0,4.0,23.732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,78f43c7e-8b88-4a05-9b56-c98df23729b8,4.0,3.0,4.0,2.0,2.0,56.497,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,1.0,1.0,0.0
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,9b66d492-3b31-45be-bf0e-6dc647328ca4,2.0,2.0,2.0,2.0,2.0,7.865,,,,,,,,,,,,,,,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,2ef2d86b-c993-4a8c-bce2-3533796ff9e6,2.0,2.0,2.0,3.0,1.0,43.2,,,,,,,,,,,1.0,0.0,1.0,1.0,,,
no-1,11,2024-04-15,06:32,niluapp,1F2KLH,83151034-1f4d-437c-a840-a2f601dc2d1a,3.0,2.0,2.0,4.0,3.0,65.521,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.0,,,
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,c56d0bdc-8559-4f5c-b711-8cbd6b55e014,4.0,4.0,4.0,4.0,4.0,35.306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,41aa3f07-170d-46b0-9ef8-5f3e835b24ed,2.0,2.0,3.0,2.0,2.0,22.296,,,,,,,,,,,,,,,0.0,1.0,0.0
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,4c0da18f-0df3-4444-b8d5-f777aea2422e,2.0,2.0,2.0,4.0,2.0,21.291,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,20f87827-9c0d-4d23-b055-f1f3d8dfd5e5,2.0,3.0,1.0,2.0,2.0,37.378,,,,,,4.0,0.0,0.0,0.0,,,,,,,,
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,86bec427-ee46-469b-8351-b2a80165319c,2.0,2.0,2.0,3.0,2.0,27.241,,,,,,,,,,,0.0,1.0,1.0,1.0,,,
no-1,11,2024-04-15,06:33,niluapp,1F2KLH,fcf29c9a-1455-4358-b552-b9d65aba2323,3.0,2.0,1.0,2.0,1.0,43.477,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
no-1,11,2024-04-30,11:01,niluapp,1F2KLH,00d37b2d-55bf-4cee-adc7-fd2079de43f8,2.0,2.0,4.0,1.0,1.0,26.821,,,,,,,,,,,,,,,0.0,1.0,0.0
no-1,11,2024-04-30,11:02,niluapp,1F2KLH,98b2a682-4e1f-4eb5-af6d-fac16346f0b3,2.0,2.0,2.0,2.0,2.0,20.225,,,,,,,,,,,,,,,,,
no-1,11,2024-04-30,11:01,niluapp,1F2KLH,9c7b059b-355f-41c1-ab71-aa0b4086edc6,4.0,4.0,4.0,4.0,4.0,44.787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
no-1,11,2024-04-30,11:01,niluapp,1F2KLH,ee40ae5f-ddf2-496e-bc80-91101d15537e,3.0,2.0,3.0,2.0,3.0,44.894,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0,,1.0
no-1,11,2024-04-30,11:02,niluapp,1F2KLH,b5078194-adaa-457a-a2c0-0cc5dc81d139,1.0,1.0,2.0,4.0,1.0,36.368,,,,,,,,,,,0.0,0.0,1.0,0.0,,,
no-1,11,2024-04-30,11:02,niluapp,1F2KLH,1c9cc710-5ed7-4fcc-82e0-64e57857429d,1.0,2.0,3.0,1.0,2.0,37.364,,,,,,,,,,,,,,,0.0,,0.0
no-1,11,2024-04-30,11:02,niluapp,1F2KLH,5a2aa8ec-95ef-47a8-b864-a48bbff1147b,4.0,4.0,4.0,1.0,4.0,46.123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0
no-1,11,2024-04-30,11:01,niluapp,1F2KLH,98ff3ee1-3a02-4ab2-9ba5-66c929eb67b5,4.0,3.0,2.0,2.0,2.0,70.887,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,
no-1,11,2024-04-30,11:02,niluapp,1F2KLH,bfa8d13f-2429-4c3c-b067-c80e073a0694,2.0,2.0,2.0,2.0,2.0,42.426,,,,,,,,,,,,,,,,,
no-1,11,2024-04-30,12:45,niluapp,1F2KLH,3742394a-c604-48a0-b435-a4b3a0fc998f,2.0,1.0,2.0,2.0,2.0,17.584,,,,,,,,,,,,,,,,,
no-1,11,2024-04-30,12:45,niluapp,1F2KLH,0ac1a2aa-5291-4cd9-9934-0b4f517b827b,4.0,,4.0,2.0,2.0,38.259,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
no-1,11,2024-04-30,12:46,niluapp,1F2KLH,bf8a1022-21be-45b2-8611-456edfeefc98,1.0,1.0,1.0,1.0,1.0,6.199,,,,,,,,,,,,,,,,,
no-1,11,2024-04-30,12:47,niluapp,1F2KLH,2d0ec691-c05f-4341-85e6-e5a530c1cb95,2.0,2.0,2.0,2.0,2.0,13.591,,,,,,,,,,,,,,,,,
no-1,11,2024-04-30,12:47,niluapp,1F2KLH,b021d0fd-8173-49c7-89fa-860842a47f22,2.0,2.0,1.0,2.0,2.0,10.032,,,,,,,,,,,,,,,,,
