school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-3,303,2023-03-20,06:30,niluapp,SSMJV,1307f811-5b4e-4055-95d4-f4e8b9c6a6e9,4.0,4.0,4.0,4.0,4.0,78.486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-20,06:41,niluapp,SSMJV,490006ee-8a80-4063-8d8a-ce70546020ef,1.0,2.0,2.0,2.0,2.0,30.336,,,,,,,,,,,,,,,,,
no-3,303,2023-03-20,06:32,niluapp,SSMJV,a00de380-b7c2-4355-98c3-52ccd3f07457,4.0,4.0,4.0,4.0,4.0,22.215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-30,09:36,niluapp,SSMJV,8d84a0a8-ed0a-4d23-bb36-ea05d42f4af8,3.0,4.0,2.0,4.0,2.0,46.258,,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,,,
no-3,303,2023-04-18,08:36,niluapp,SSMJV,255da17d-4d75-4d5b-aa7c-511788603d6a,2.0,4.0,3.0,4.0,4.0,57.399,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,00a1b6f8-77aa-4a5c-ae83-2f9f8e3a01b4,2.0,2.0,1.0,2.0,2.0,34.663,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,0163cb4c-46e6-4120-9e69-848f1f1fc613,,,,4.0,,23.982,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,031e6081-d9d5-4290-9659-a5eae5daf4e6,3.0,4.0,4.0,4.0,3.0,155.594,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
no-3,303,2023-03-14,06:46,niluapp,SSMJV,04216861-a8bd-4144-85ca-9e75564c7540,2.0,2.0,1.0,1.0,2.0,8.244,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,09a31dd2-14a0-4148-8d13-dd971620bcb8,1.0,1.0,1.0,1.0,1.0,16.213,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:34,niluapp,SSMJV,0b496227-2224-495e-9972-d1b8ec8e1da7,2.0,2.0,2.0,2.0,3.0,31.498,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,0df4c12b-ea70-4015-9e94-44f383267e01,1.0,2.0,2.0,2.0,2.0,13.357,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:47,niluapp,SSMJV,10b8fe93-00a8-44e6-be59-36f5501e59d9,2.0,2.0,2.0,1.0,2.0,8.331,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:29,niluapp,SSMJV,13bdcdad-cdb0-4f19-b698-bf4fe0fbbcd0,3.0,4.0,3.0,3.0,1.0,60.81,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,15a1c305-5a0f-4a3e-a84a-351e171b26be,2.0,1.0,2.0,2.0,3.0,22.184,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,169d3f95-d441-4d04-b7ac-bbb2225b5e7e,4.0,4.0,4.0,4.0,4.0,27.241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-15,06:31,niluapp,SSMJV,18965159-9317-42de-acc2-713e84a3ff0a,2.0,2.0,2.0,2.0,1.0,16.272,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:47,niluapp,SSMJV,197a22a7-8d4b-4012-8eeb-41a6be47f207,1.0,2.0,2.0,2.0,3.0,10.128,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,1a68388b-75df-4696-a993-23e1f4288811,3.0,3.0,2.0,1.0,3.0,76.566,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,1a708cf0-2de6-4623-99b7-32a38f45d4c5,1.0,1.0,1.0,1.0,1.0,31.622,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,1abc7f0a-f2db-4728-ba44-d14ae9aa7008,1.0,2.0,2.0,2.0,3.0,13.111,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:32,niluapp,SSMJV,1e2f8e89-a786-426d-9f0e-10c46cd5b581,3.0,2.0,3.0,2.0,2.0,24.069,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,1f6e6119-1a2b-4450-8759-39acba2319c8,3.0,2.0,3.0,2.0,4.0,27.65,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,1fe37502-054c-45be-958f-7fddfa7ab650,2.0,2.0,1.0,2.0,2.0,39.021,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,2261af8b-06ce-4812-a20f-48f2d90ee62f,3.0,4.0,2.0,3.0,4.0,35.987,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,23e5b5bf-b889-48b2-9bbd-e472a3b0eeb3,4.0,4.0,4.0,4.0,4.0,22.243,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:45,niluapp,SSMJV,27c46fe3-915d-4636-9f25-9fadb9bf169a,2.0,3.0,2.0,3.0,3.0,12.782,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:54,niluapp,SSMJV,2b91150d-455e-4764-b452-87d5a1cc8da4,3.0,2.0,1.0,1.0,3.0,87.213,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:36,niluapp,SSMJV,2ee27bd6-d74a-493e-8fa8-aa6cde4fc9fa,2.0,3.0,2.0,3.0,3.0,19.023,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:54,niluapp,SSMJV,360a77d9-392e-4518-a3ea-f0682fc36334,4.0,4.0,4.0,4.0,4.0,27.513,1.0,1.0,1.0,1.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:43,niluapp,SSMJV,384c153b-2fac-4768-b4ad-cc57142efc49,2.0,2.0,2.0,3.0,2.0,33.228,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:35,niluapp,SSMJV,385cca2a-89b2-4134-932a-23f7128a17e4,1.0,1.0,1.0,1.0,1.0,14.215,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,38994050-e0bb-44c6-9b55-027225c460dc,2.0,2.0,3.0,3.0,3.0,14.488,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:36,niluapp,SSMJV,3d371e9d-dbc9-4669-9dc3-9ca605702133,4.0,4.0,4.0,4.0,4.0,22.636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:44,niluapp,SSMJV,3f03a478-8664-496c-adf5-9a1450446476,2.0,2.0,2.0,1.0,2.0,151.384,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,40750e0b-a6bc-461e-ac91-d97d4af91876,2.0,2.0,1.0,1.0,2.0,16.264,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:36,niluapp,SSMJV,40762a57-a478-467a-98cc-53647cab17ca,3.0,2.0,2.0,2.0,3.0,45.256,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,44a71910-71d7-442f-ae17-b459484c1e80,2.0,2.0,1.0,2.0,2.0,18.742,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:42,niluapp,SSMJV,4579e713-2a64-44e0-9505-730b81cb1407,3.0,4.0,3.0,3.0,4.0,118.56,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,
no-3,303,2023-03-15,06:33,niluapp,SSMJV,45bf3fb2-9157-4986-88ba-216e4c88f88e,3.0,2.0,1.0,2.0,1.0,21.494,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,4ea6631d-12ec-4c5f-b9ae-030d71df149b,2.0,3.0,2.0,2.0,2.0,16.172,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:30,niluapp,SSMJV,5005a1bd-5ca8-4c45-b600-e88f0d85b130,3.0,4.0,3.0,3.0,2.0,45.991,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,
no-3,303,2023-03-14,10:53,niluapp,SSMJV,533e0e74-e8f1-418b-b077-927f730febaa,2.0,2.0,2.0,3.0,2.0,5.537,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:37,niluapp,SSMJV,5a4cb8c7-91e2-4795-8d1d-9557ab813c01,1.0,2.0,2.0,1.0,1.0,13.414,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,5aafb618-b2d7-4bbf-b5df-29672327f3fc,2.0,3.0,3.0,3.0,2.0,30.915,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,5ab79e22-8304-4837-92fa-f93c04f987c5,3.0,2.0,3.0,2.0,4.0,24.081,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:51,niluapp,SSMJV,5cafa38e-9ecf-4a96-bbb3-11ffd4ecf0ac,3.0,2.0,3.0,2.0,4.0,16.969,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:35,niluapp,SSMJV,5e09cc52-aada-46c9-9050-8495355ca796,2.0,2.0,2.0,1.0,3.0,17.377,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,64f1f108-097a-4851-bee6-521ba2b669b1,4.0,4.0,4.0,4.0,4.0,24.197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:42,niluapp,SSMJV,65aed6c5-7ac0-402d-8375-3586115d9556,1.0,2.0,2.0,2.0,2.0,62.679,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,70c76b09-3511-4290-b73e-0affe5aeaeb1,4.0,1.0,2.0,2.0,3.0,21.482,,,1.0,,,,,,,,,,,,,,
no-3,303,2023-03-15,11:50,niluapp,SSMJV,713c1860-30a1-4c00-849a-4c45a38807e7,2.0,2.0,2.0,2.0,2.0,5.576,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,74d6936d-8c34-4bdf-8a44-008e22d0eb70,3.0,2.0,3.0,2.0,1.0,17.1,,,,,,,,,,,,,,,,,
no-3,303,2023-03-16,09:35,niluapp,SSMJV,79eaaf32-7556-4bbf-93dc-569cb7e84f1f,4.0,4.0,4.0,4.0,4.0,109.944,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
no-3,303,2023-03-14,06:43,niluapp,SSMJV,7c2cb728-34c9-492c-8af6-e0d79536da8b,2.0,2.0,2.0,2.0,2.0,33.844,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:32,niluapp,SSMJV,809a1153-4a71-4504-8afc-b1ebac165f38,2.0,2.0,2.0,2.0,1.0,4.942,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,83f404a5-572a-4789-920d-0ca6a0b017f4,2.0,3.0,3.0,2.0,2.0,42.25,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:54,niluapp,SSMJV,8730ded4-0fb5-4ce8-820c-297009849e7c,3.0,4.0,3.0,3.0,4.0,25.557,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,894a9c75-8022-4c08-a1d3-1024527d7367,2.0,2.0,2.0,2.0,2.0,33.891,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:32,niluapp,SSMJV,90f72fae-d2f3-4c75-a5f7-2b2cff2256d0,4.0,4.0,4.0,4.0,4.0,38.108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:42,niluapp,SSMJV,975671c5-839c-4a5b-9702-3c7eb6d9905a,3.0,2.0,2.0,2.0,3.0,81.07,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,9782e945-e41c-4c51-9cb5-a0d168feb0ee,2.0,2.0,2.0,2.0,2.0,38.709,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:47,niluapp,SSMJV,978b2ea9-539e-4640-94fa-2904db62313f,2.0,2.0,2.0,2.0,2.0,5.684,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:42,niluapp,SSMJV,98b8e0e2-ed61-4472-96f9-322ade0e236d,2.0,1.0,2.0,2.0,3.0,113.294,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,9fdd9f5e-9141-42d4-805c-9a6ea01540d2,3.0,4.0,4.0,4.0,3.0,145.042,,,,,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
no-3,303,2023-03-14,10:55,niluapp,SSMJV,a1e7004d-316a-4b91-88dd-2a0cfe529dd6,2.0,2.0,2.0,2.0,4.0,10.664,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,a68f4cb0-1d69-42a4-9dbe-50d0c0bcffe5,3.0,2.0,3.0,2.0,1.0,27.485,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,ab1a9949-c11e-4cb0-a611-d91b8a4cc059,2.0,3.0,2.0,4.0,3.0,54.02,,,,,,,,,,,0.0,0.0,1.0,1.0,,,
no-3,303,2023-03-14,10:50,niluapp,SSMJV,b2c6416b-409e-4435-9b32-25737b0e796d,4.0,4.0,4.0,3.0,2.0,111.35,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0
no-3,303,2023-03-14,10:53,niluapp,SSMJV,b9411f62-1ea6-4bad-bd7a-2a12724acddd,4.0,4.0,4.0,2.0,4.0,64.885,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,1.0,0.0,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,baa659fd-3b06-439a-a1d9-d09159fe59a9,1.0,1.0,4.0,1.0,1.0,18.447,,,,,,,,,,,,,,,0.0,0.0,1.0
no-3,303,2023-03-14,06:42,niluapp,SSMJV,bfe1d25e-3f9f-4ea1-9b0e-466297407c44,3.0,2.0,2.0,2.0,3.0,87.925,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:46,niluapp,SSMJV,c54af977-725d-4537-ab8c-f2532556d123,1.0,1.0,1.0,1.0,1.0,4.311,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:49,niluapp,SSMJV,c9536197-bad0-48d2-8e21-4d6d812d7d41,3.0,3.0,2.0,2.0,2.0,54.094,,,,,,,,,,,,,,,,,
no-3,303,2023-03-16,09:35,niluapp,SSMJV,cadc6e3b-2290-4332-8c0b-30ffde2f0627,4.0,4.0,4.0,4.0,4.0,26.295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,06:43,niluapp,SSMJV,cca4e206-3623-4b1c-b17e-f94e4b260c87,2.0,2.0,1.0,1.0,2.0,23.753,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,d1a47261-3e86-460d-81f4-dfaf0bac719d,1.0,2.0,2.0,2.0,3.0,22.654,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:37,niluapp,SSMJV,d1ac5c39-0777-46e7-b95e-035656b10a53,3.0,2.0,2.0,3.0,2.0,37.721,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:53,niluapp,SSMJV,d31dc1a8-641c-448c-a875-92added19590,2.0,2.0,1.0,2.0,2.0,17.246,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,d55fb015-f9d0-440a-91de-3df8d127ea7c,2.0,3.0,1.0,1.0,3.0,32.705,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:35,niluapp,SSMJV,d5ef931e-d708-475c-a7ba-389712fd1109,4.0,4.0,4.0,4.0,4.0,90.41,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
no-3,303,2023-03-14,10:51,niluapp,SSMJV,d706155b-75ee-4b6b-9d32-a104df3094ca,4.0,4.0,4.0,3.0,4.0,44.141,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0
no-3,303,2023-03-15,06:32,niluapp,SSMJV,d7473c7c-c2bc-4f15-91d1-a3e79cf3921c,4.0,4.0,4.0,4.0,4.0,117.818,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
no-3,303,2023-03-14,06:43,niluapp,SSMJV,d80488cc-7407-46af-a91a-ed46ad28768f,3.0,3.0,2.0,2.0,1.0,36.556,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:54,niluapp,SSMJV,daf933d3-2ceb-45f1-a3a5-60af88985ae3,2.0,2.0,2.0,3.0,4.0,14.406,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,db93799b-2c70-4d9d-98f9-704802de2484,2.0,1.0,1.0,2.0,2.0,35.074,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,e66232d7-9cbd-4e03-bb98-acc60420753a,2.0,3.0,1.0,1.0,2.0,25.562,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:44,niluapp,SSMJV,e72aae1e-52ca-4ca2-a0a7-b0a5fa150429,3.0,2.0,2.0,2.0,1.0,25.808,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:53,niluapp,SSMJV,e7dcc540-5edf-4c19-844e-d171bcf8ad14,2.0,2.0,1.0,1.0,2.0,12.166,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,07:10,niluapp,SSMJV,e850f802-910f-4613-9a04-5992ddb95177,3.0,4.0,2.0,2.0,1.0,58.9,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,e955404d-2217-4f33-88a9-86862add70b9,2.0,2.0,2.0,2.0,2.0,56.214,,,,,,,,,,,,,,,,,
no-3,303,2023-03-15,06:31,niluapp,SSMJV,ec050f6f-ba93-442b-8ae4-602d36380b26,4.0,4.0,4.0,4.0,4.0,91.458,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no-3,303,2023-03-14,10:52,niluapp,SSMJV,ef12aee5-4f1b-4ca4-b24e-3ad47374d6de,2.0,1.0,2.0,1.0,1.0,16.7,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:53,niluapp,SSMJV,f647c26f-d420-4056-8a71-53d8fca0eaec,2.0,2.0,2.0,4.0,2.0,12.624,,,,,,,,,,,0.0,1.0,0.0,0.0,,,
no-3,303,2023-03-14,06:45,niluapp,SSMJV,f680023a-b97f-4664-8273-4de52582ac0d,2.0,2.0,1.0,1.0,2.0,9.492,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,10:52,niluapp,SSMJV,f80f2915-869f-4474-81d6-6b9180143070,2.0,2.0,2.0,2.0,1.0,13.905,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,fc0ab986-ce2d-4e33-89ee-2d738e146c3f,2.0,3.0,3.0,3.0,2.0,27.04,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,fd84c696-b5f1-497d-a4f7-1c49b11eb111,3.0,2.0,3.0,2.0,4.0,64.112,,,,,,,,,,,,,,,,,
no-3,303,2023-03-14,06:43,niluapp,SSMJV,ffdb1ab9-45ca-489a-a906-e2df2cf12f22,1.0,1.0,4.0,1.0,1.0,34.53,,,,,,,,,,,,,,,0.0,1.0,0.0
