school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-1,23,2023-04-19,07:32,niluapp,HC185,018cdd39-b6ee-4ce3-8ef9-1ce2ecde7d03,1.0,1.0,1.0,1.0,1.0,18.529,,,,,,,,,,,,,,,,,
no-1,23,2023-04-19,07:31,niluapp,HC185,0232982b-d53b-4d9a-9c5b-6374332ce66d,3.0,2.0,3.0,4.0,2.0,21.828,,,,,,,,,,,0.0,1.0,1.0,1.0,,,
no-1,23,2023-04-21,10:19,niluapp,HC185,03d987bf-55d5-442d-a07d-3731955a85db,3.0,3.0,2.0,4.0,2.0,35.362,,,,,,,,,,,1.0,0.0,1.0,1.0,,,
no-1,23,2023-04-19,07:32,niluapp,HC185,0563f4c9-c907-4429-878f-08ac177104f5,4.0,4.0,4.0,4.0,4.0,53.426,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
no-1,23,2023-04-21,10:22,niluapp,HC185,0806135b-ee49-424d-9df5-4e8b3c711dd8,2.0,2.0,2.0,1.0,1.0,5.853,,,,,,,,,,,,,,,,,
no-1,23,2023-04-18,10:34,niluapp,HC185,0810ffed-89f5-4e8e-bb01-e3ab0219a6cb,2.0,2.0,2.0,2.0,3.0,32.993,,,,,,,,,,,,,,,,,
no-1,23,2023-04-20,06:49,niluapp,HC185,08b0e6c8-d56a-4999-aa0d-315cf547a062,1.0,1.0,1.0,1.0,1.0,9.44,,,,,,,,,,,,,,,,,
no-1,23,2023-04-21,10:21,niluapp,HC185,0a6bc8f1-e76e-4bb1-97a9-41967800f786,3.0,3.0,3.0,3.0,2.0,8.484,,,,,,,,,,,,,,,,,
no-1,23,2023-04-20,06:50,niluapp,HC185,0b3ba24a-04d7-4df5-8e5b-82ab521f555b,1.0,1.0,1.0,1.0,1.0,19.097,,,,,,,,,,,,,,,,,
no-1,23,2023-04-18,08:26,niluapp,HC185,0bdc1ae6-2ab0-4c22-9e03-abdb29d97338,2.0,2.0,2.0,2.0,2.0,6.288,,,,,,,,,,,,,,,,,
