school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-2,210,2023-03-13,07:51,niluapp,172TEC,023a54bf-5fbb-4700-b554-1d58f6bd6ced,1.0,1.0,1.0,1.0,4.0,135.367,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:21,niluapp,172TEC,0343a550-6fe7-466a-a18d-6e372ed6efb4,1.0,2.0,1.0,1.0,3.0,74.717,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,10:45,niluapp,172TEC,07bfa686-f562-4cc1-8334-d9013cbd56d7,1.0,1.0,1.0,1.0,2.0,4.748,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:53,niluapp,172TEC,0e9e81fe-36c5-4408-86a5-5e708712c51f,2.0,1.0,1.0,1.0,2.0,47.015,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:23,niluapp,172TEC,11f82951-ab62-4edf-b976-fc211b612b25,1.0,1.0,1.0,1.0,1.0,26.595,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:44,niluapp,172TEC,12b6dac6-d885-4556-8754-30089cf2d8f1,1.0,4.0,1.0,3.0,1.0,74.223,,,,,,6.0,1.0,1.0,0.0,1.0,,,,,,,
no-2,210,2023-03-14,10:45,niluapp,172TEC,1321047e-3445-4da6-95d6-ef53461db2b2,1.0,1.0,1.0,1.0,3.0,18.915,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,10:43,niluapp,172TEC,15c061b0-65c7-4401-95c8-c8546a9e65a5,2.0,3.0,1.0,1.0,4.0,36.184,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:51,niluapp,172TEC,15ca120f-d3ae-43db-82d8-6a9beafce1d0,2.0,3.0,1.0,1.0,2.0,141.436,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:44,niluapp,172TEC,1644408c-fb71-43a5-9d30-6eebd25a4442,1.0,1.0,1.0,1.0,1.0,12.195,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:51,niluapp,172TEC,168bfcff-bc4a-4b57-b248-2a30e1fb52c8,2.0,1.0,1.0,2.0,2.0,88.164,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:44,niluapp,172TEC,195d2daa-bb1f-4110-9ef7-1f45320ac166,2.0,1.0,2.0,1.0,2.0,36.603,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:30,niluapp,172TEC,1b2366ec-bd34-4152-811b-d16e4e412cdb,2.0,3.0,2.0,2.0,1.0,27.536,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:43,niluapp,172TEC,1c78af5d-da8d-49b0-a8d2-d4712fba4f72,3.0,3.0,2.0,1.0,2.0,165.853,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:45,niluapp,172TEC,1f77ad47-030e-4d2a-906f-634576100419,1.0,1.0,1.0,1.0,1.0,42.752,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,06:22,niluapp,172TEC,1fa83252-04d0-45ac-9e2b-73e1fb952538,2.0,1.0,2.0,1.0,1.0,90.231,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:35,niluapp,172TEC,1faa0da4-d79b-4f6f-9303-f7763b9bc522,2.0,1.0,2.0,2.0,2.0,32.463,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:45,niluapp,172TEC,2084a73c-d5a6-4e0a-a972-a847e14dcf0d,1.0,,,,,3.921,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:52,niluapp,172TEC,21b84f62-71a5-4458-9087-091519dc85da,2.0,2.0,2.0,2.0,3.0,95.242,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:14,niluapp,172TEC,259f447f-c9e5-4443-a985-89c827c7aaab,2.0,1.0,1.0,1.0,1.0,86.992,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:51,niluapp,172TEC,286a84a9-7701-495e-82f7-795cdf761f92,3.0,3.0,2.0,3.0,2.0,141.059,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,10:44,niluapp,172TEC,2acb680a-b025-4d5c-9395-0e40c68fdf31,2.0,1.0,2.0,2.0,3.0,72.687,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:34,niluapp,172TEC,2aeacd63-e17f-4979-bace-9c9a258bdb5a,2.0,3.0,2.0,2.0,1.0,37.716,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:34,niluapp,172TEC,2d77e7c3-70bd-4ff8-86c8-923b0bcc3e0f,2.0,2.0,2.0,1.0,3.0,103.361,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,10:45,niluapp,172TEC,326d2076-6b67-4536-a6eb-2102a711e77f,2.0,1.0,2.0,,1.0,7.283,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:15,niluapp,172TEC,345b8fa3-dfac-4974-bdd0-2753e0f8f8b6,1.0,1.0,2.0,1.0,1.0,26.598,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,06:19,niluapp,172TEC,377ee486-4d3e-4eeb-911b-bc39109815ef,2.0,2.0,1.0,2.0,3.0,46.526,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:23,niluapp,172TEC,37cc035e-418a-4c76-a46d-715375c7bc58,3.0,4.0,1.0,3.0,2.0,76.238,,,,,,7.0,1.0,0.0,0.0,0.0,,,,,,,
no-2,210,2023-03-17,06:21,niluapp,172TEC,3b28a90d-7eab-4959-b92f-a32793afe7e0,1.0,2.0,1.0,1.0,3.0,37.833,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,06:19,niluapp,172TEC,3bf714d9-43cc-452b-9e22-118982ea8de7,1.0,3.0,1.0,1.0,1.0,41.383,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:34,niluapp,172TEC,3ed1d1ff-0fc0-46b1-9165-6c02515a7918,1.0,2.0,2.0,1.0,3.0,54.689,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,06:17,niluapp,172TEC,4114d08b-b6d6-4b73-b2e8-09a50e54dafb,1.0,1.0,,2.0,2.0,11.106,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,06:17,niluapp,172TEC,41405183-db91-422a-a8ca-d656378a69bf,1.0,1.0,1.0,1.0,1.0,16.186,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:34,niluapp,172TEC,4299ae1b-399d-4453-8c93-b9cfe23132f3,2.0,2.0,1.0,1.0,2.0,37.831,,,,,,,,,,,,,,,,,
no-2,210,2023-03-17,06:21,niluapp,172TEC,44f6be6d-10e8-4b1b-950c-ad196e61adce,1.0,1.0,1.0,1.0,1.0,13.824,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,10:42,niluapp,172TEC,48035d02-d4ea-4594-a357-1a5e2e3c76ea,1.0,3.0,2.0,3.0,3.0,32.837,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,06:21,niluapp,172TEC,4870b41c-146a-416a-ade5-ee29cd77769b,2.0,1.0,2.0,1.0,2.0,24.989,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:14,niluapp,172TEC,4bda2391-c613-4c36-9eb6-dad7d904713f,2.0,2.0,1.0,2.0,1.0,43.888,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:36,niluapp,172TEC,50217759-0e1e-4ef4-af67-e8910385ba5a,1.0,1.0,2.0,2.0,3.0,9.514,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,10:46,niluapp,172TEC,5224f94b-6b21-4c54-b909-92866a3adba9,2.0,3.0,2.0,3.0,4.0,30.799,,,,,,,,,,,,,,,,,
no-2,210,2023-03-17,06:21,niluapp,172TEC,559ebce0-660c-40d0-b96d-ef9534a0508c,1.0,2.0,2.0,1.0,3.0,16.922,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,07:52,niluapp,172TEC,55a5548b-d7b2-4419-b9dd-e26971555dd6,1.0,1.0,1.0,1.0,2.0,15.458,,,,,,,,,,,,,,,,,
no-2,210,2023-03-14,06:15,niluapp,172TEC,57309b8c-aaab-4f39-bc95-b00f7abc33a0,2.0,2.0,1.0,1.0,1.0,33.506,,,,,,,,,,,,,,,,,
no-2,210,2023-03-13,10:36,niluapp,172TEC,580c8dcc-27b7-492f-ad5f-c7cf5e5dd0a4,2.0,3.0,4.0,1.0,4.0,162.681,,,,,,,,,,,,,,,0.0,0.0,1.0
no-2,210,2023-03-16,06:20,niluapp,172TEC,59e7c505-76e7-4044-a6b2-6d61d739a062,2.0,1.0,1.0,1.0,2.0,18.972,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,06:19,niluapp,172TEC,5a576b3c-f12f-4b0b-8a76-976e8d9f1866,1.0,2.0,2.0,1.0,3.0,30.34,,,,,,,,,,,,,,,,,
no-2,210,2023-03-16,06:19,niluapp,172TEC,5be753d5-1baf-4d10-ae17-e661c7bdac27,1.0,1.0,1.0,1.0,1.0,17.165,,,,,,,,,,,,,,,,,
no-2,210,2023-03-15,10:43,niluapp,172TEC,5d3f188d-f0d4-4476-b5df-90507bf9ea11,3.0,2.0,1.0,1.0,3.0,30.638,,,,,,,,,,,,,,,,,
