school_id,room_id,date,time,manuf_id,instr_id,sessionid,feel_air,feel_temp,feel_bright,feel_health,feel_noise,response_duration,air_smell,air_heavy,air_dry,air_dust,air_electshock,temp_coldhot,temp_draw,temp_coldfloor,temp_heatsun,temp_heater,health_head,health_cough,health_tired,health_dryskin,bright_sun,bright_lamp_hi,bright_lamp_low
no-2,Øst brakker,2023-03-20,09:26,niluapp,2DCKGZ,02638056-17e3-4574-967a-a13d57d0b69a,2.0,2.0,1.0,3.0,3.0,44.016,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:05,niluapp,2DCKGZ,02b4883a-02b7-4f75-83ab-628f000896f9,2.0,2.0,2.0,1.0,3.0,18.087,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,0301868e-893a-4678-a757-b29183956cdd,1.0,1.0,1.0,2.0,2.0,17.168,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,04a58016-7897-4722-96e4-266f04b103e5,2.0,2.0,2.0,3.0,2.0,24.705,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,07255536-dab9-440e-bc4f-d48dabdfe491,3.0,3.0,2.0,2.0,3.0,7.915,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,078dc5c4-9dda-4a5d-a015-ee71d1796a2d,4.0,4.0,4.0,4.0,4.0,59.446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,0864cfdc-c468-4566-9f56-5dbbdb1d6563,3.0,2.0,2.0,2.0,2.0,18.94,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:21,niluapp,2DCKGZ,0958801f-c621-4e8e-9b0d-b5f42442831a,4.0,2.0,1.0,2.0,3.0,18.85,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,0a5c5f77-7e86-445e-95bf-c82057c09292,4.0,4.0,2.0,4.0,4.0,46.628,0.0,1.0,1.0,1.0,0.0,5.0,0.0,,0.0,,0.0,1.0,1.0,0.0,,,
no-2,Øst brakker,2023-03-22,11:21,niluapp,2DCKGZ,0e3e439a-5a71-4f0a-94ae-5f7b95bcafcb,2.0,2.0,1.0,2.0,2.0,22.899,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:24,niluapp,2DCKGZ,0f56cf9c-44c1-4ac9-ba53-f916ab116745,4.0,2.0,2.0,2.0,3.0,49.96,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:25,niluapp,2DCKGZ,123029f3-6977-4aae-9b15-ddec87b58299,2.0,2.0,2.0,2.0,2.0,27.812,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:05,niluapp,2DCKGZ,126c108a-9fa6-4b5f-80ab-001c95122c92,2.0,2.0,2.0,4.0,3.0,25.586,,,,,,,,,,,0.0,0.0,1.0,0.0,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,13a90eab-2e88-475d-8245-876554fc701c,3.0,2.0,1.0,4.0,3.0,30.891,,,,,,,,,,,0.0,0.0,0.0,1.0,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,1439412a-3d54-4826-a29c-cc26fcd8e452,2.0,2.0,2.0,2.0,2.0,6.553,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:25,niluapp,2DCKGZ,14be28dd-da1d-4141-9342-97fb725d1ac7,2.0,2.0,2.0,2.0,3.0,18.396,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,154efde8-7f91-4550-8c7b-f15c0d0b9400,2.0,2.0,2.0,2.0,3.0,7.137,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:21,niluapp,2DCKGZ,16f15df3-c8ec-4437-80f5-68f787c91c13,2.0,3.0,1.0,2.0,3.0,19.991,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:07,niluapp,2DCKGZ,17bc6dc3-b72c-4edc-9e49-3adc89a519f0,4.0,2.0,1.0,2.0,3.0,8.011,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:25,niluapp,2DCKGZ,191c78b9-3513-41b1-87d3-08dd2eb21720,4.0,4.0,1.0,4.0,4.0,107.862,0.0,1.0,1.0,,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,
no-2,Øst brakker,2023-03-22,10:08,niluapp,2DCKGZ,1be76566-27ac-44ca-b45d-9ac0629ff4ac,,,2.0,,,5.085,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:45,niluapp,2DCKGZ,1d4ab803-dbef-43a7-b9a0-8bb660411b12,4.0,3.0,2.0,2.0,3.0,19.823,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,1eca061e-ab48-414c-8dd0-2ad985b10dc2,4.0,3.0,3.0,2.0,3.0,18.66,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,1f834262-82e4-4b8c-b049-acbcf5b3942e,2.0,2.0,2.0,2.0,2.0,6.561,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:26,niluapp,2DCKGZ,1fcde40a-1742-42f2-be45-95e6953b4760,2.0,2.0,2.0,3.0,3.0,13.687,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:22,niluapp,2DCKGZ,23f6c912-6550-41bb-9721-74f2023c2bc6,3.0,3.0,1.0,2.0,3.0,18.269,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,27076cc8-d1a4-4133-ad78-9d5b93598116,4.0,3.0,3.0,2.0,3.0,45.344,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:02,niluapp,2DCKGZ,279763a5-7de1-4977-a539-1f31a1472826,2.0,2.0,4.0,1.0,3.0,35.113,,,,,,,,,,,,,,,0.0,0.0,1.0
no-2,Øst brakker,2023-03-20,11:45,niluapp,2DCKGZ,28124fef-e3ce-4976-acd2-24313e9c65c1,2.0,2.0,2.0,2.0,3.0,11.227,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:24,niluapp,2DCKGZ,281628fa-66b8-4d25-90d0-0fedc5baa689,3.0,3.0,2.0,1.0,2.0,42.0,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,09:59,niluapp,2DCKGZ,288130bf-7688-401c-9076-569262da5da7,2.0,3.0,2.0,2.0,3.0,6.393,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,2a4f5f80-7b46-4663-967a-85f2c680bf15,3.0,3.0,3.0,2.0,3.0,9.563,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:21,niluapp,2DCKGZ,2d7bccdf-9dae-4262-a4f4-45b72b4c74a3,3.0,2.0,2.0,2.0,2.0,29.983,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:46,niluapp,2DCKGZ,3357e4cb-1f9c-487b-9050-1b81da3116e6,2.0,2.0,2.0,1.0,3.0,20.257,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:08,niluapp,2DCKGZ,33d8e276-02e1-4a35-ae60-1f1eb3e86aff,3.0,2.0,3.0,4.0,3.0,37.222,,,,,,,,,,,0.0,0.0,0.0,1.0,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,343a14d6-c86c-4222-86bd-9b3b340cc262,2.0,2.0,2.0,2.0,2.0,13.553,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,3523c720-5ebf-4f44-8e01-7d5471fa6177,3.0,3.0,3.0,3.0,3.0,14.493,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:23,niluapp,2DCKGZ,364ad08e-be74-4d35-a622-1a40bde5a36b,2.0,2.0,2.0,2.0,3.0,8.915,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,37e008f0-619b-4222-879c-92a99b23a46f,3.0,2.0,3.0,2.0,3.0,19.844,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,384f9394-922f-410a-a3ff-91b039f965af,3.0,4.0,3.0,3.0,4.0,46.015,,,,,,7.0,0.0,0.0,1.0,0.0,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,3d7f9daf-25f8-4ba2-9b92-5560cd47f67e,3.0,3.0,3.0,2.0,3.0,7.63,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:44,niluapp,2DCKGZ,3e2dfc13-2df9-4463-a3e3-3f389d8bc496,3.0,2.0,2.0,2.0,2.0,14.579,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,430f68c9-0688-4ba5-9229-93d97bf097d3,3.0,3.0,2.0,2.0,2.0,15.476,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,43d97c81-a2dd-43f5-9831-2de2e5912bba,2.0,2.0,2.0,2.0,2.0,16.77,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:46,niluapp,2DCKGZ,444d78fe-a570-4e77-b7bd-5a8f287ad8a8,2.0,2.0,2.0,2.0,3.0,18.731,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,09:58,niluapp,2DCKGZ,467dd54b-d2be-4ef7-a1bd-2730f14dc512,4.0,3.0,1.0,3.0,2.0,481.635,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,4800d949-fbfb-4f75-be5e-150402dce563,2.0,2.0,2.0,2.0,3.0,16.539,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:25,niluapp,2DCKGZ,4bfad220-d7fc-42aa-9625-e9e44a3ded19,2.0,2.0,2.0,2.0,3.0,51.04,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:29,niluapp,2DCKGZ,4c07751d-5253-4ee0-b887-f3bc6c5961e8,3.0,3.0,3.0,3.0,2.0,11.298,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:08,niluapp,2DCKGZ,4c5cf6ee-6cb8-4200-a15a-9710d9abcb8d,2.0,1.0,1.0,2.0,3.0,20.983,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:27,niluapp,2DCKGZ,4c5d790a-2d8b-4711-9447-4311b7951b79,3.0,3.0,3.0,2.0,2.0,21.569,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:25,niluapp,2DCKGZ,4e9e8e2e-ab88-4450-9b12-7fc8c3fe576c,4.0,4.0,2.0,4.0,4.0,65.49,1.0,1.0,0.0,1.0,0.0,5.0,,,1.0,0.0,0.0,1.0,1.0,0.0,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,519cf542-280a-4d3b-8bd2-3811fe7c847e,2.0,2.0,1.0,2.0,2.0,11.355,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,53a3d82a-1569-4691-a2b5-3d892d92b4b0,3.0,2.0,3.0,2.0,4.0,16.553,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:25,niluapp,2DCKGZ,54334fb0-f002-4b74-b832-ed99bad45813,2.0,2.0,2.0,1.0,3.0,25.688,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:44,niluapp,2DCKGZ,5924c49a-8d4f-4481-8099-b4d4c003e486,3.0,4.0,3.0,2.0,3.0,39.903,,,,,,6.0,0.0,0.0,1.0,1.0,,,,,,,
no-2,Øst brakker,2023-03-20,09:24,niluapp,2DCKGZ,5cd43fb4-0843-4af7-899c-08280a5e2e2b,3.0,3.0,3.0,3.0,3.0,69.573,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,5d8d3ad6-dec7-44ef-b989-69673bbf33e6,2.0,3.0,2.0,2.0,3.0,17.442,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:21,niluapp,2DCKGZ,5f03c20a-b63e-4a1d-b1ba-9e8140e22949,2.0,2.0,2.0,2.0,2.0,6.937,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:06,niluapp,2DCKGZ,60f95d81-bf46-474e-afa1-ae9ea6c2225e,3.0,1.0,1.0,3.0,4.0,61.907,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:26,niluapp,2DCKGZ,630588c1-b424-438e-b6c1-d08087a10e2e,2.0,2.0,2.0,2.0,2.0,9.282,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,63e4de4b-1035-42b0-9ebe-ea3f3e1037ea,3.0,3.0,2.0,2.0,3.0,13.031,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,6480e7f2-c3f4-4f6e-9dc2-08daec417442,2.0,2.0,2.0,2.0,2.0,5.383,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,64a3f6c7-bef0-41c1-bbd3-1a826f860070,3.0,3.0,3.0,1.0,2.0,10.391,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,06:31,niluapp,2DCKGZ,64e53006-4780-4475-9122-9ee47fd03ae1,3.0,3.0,3.0,3.0,3.0,5.735,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,6a901521-43d1-4ba0-9bc5-56403ebcd188,4.0,3.0,3.0,2.0,4.0,16.7,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,11:22,niluapp,2DCKGZ,6afa8dc9-f03e-488d-8b59-3373a3b8040b,2.0,3.0,2.0,2.0,2.0,15.296,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-24,09:27,niluapp,2DCKGZ,6cdf0d34-2d06-45d1-951b-164a5707d82e,4.0,3.0,3.0,2.0,3.0,56.037,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,6f19200c-6dd4-46ed-8074-701f721b3a41,4.0,2.0,1.0,2.0,3.0,8.729,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,724e7a4a-32b4-4978-80aa-7198ca303200,2.0,2.0,2.0,4.0,1.0,21.824,,,,,,,,,,,0.0,0.0,1.0,0.0,,,
no-2,Øst brakker,2023-03-24,09:28,niluapp,2DCKGZ,735d7739-1826-474f-b8c5-cd46c8458c65,2.0,2.0,2.0,2.0,3.0,19.495,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,09:24,niluapp,2DCKGZ,74b6c06d-d854-4582-bf74-fcc735e20968,4.0,2.0,1.0,2.0,3.0,50.177,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-22,10:05,niluapp,2DCKGZ,777e752c-1dea-4a86-b339-d0091004bd47,4.0,3.0,2.0,2.0,2.0,62.786,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
no-2,Øst brakker,2023-03-23,10:07,niluapp,2DCKGZ,79beeee5-937f-4a83-935f-8af9ae8d21ae,3.0,3.0,2.0,2.0,2.0,25.057,,,,,,,,,,,,,,,,,
no-2,Øst brakker,2023-03-20,11:44,niluapp,2DCKGZ,7ed9b21e-1e51-4fbb-abd1-60b2d66b65ae,3.0,3.0,2.0,4.0,3.0,22.76,,,,,,,,,,,0.0,1.0,1.0,0.0,,,
